x,y,HCP0.32f30000h0,HCP0.71f30000h0,HCP1.18f30000h0,elevation,VCP0.32f30000h0,VCP0.71f30000h0,VCP1.18f30000h0
730852.0407,5026054.807,11.12214414,16.64686411,20.86296359,4.59,9.15166479,13.2504208,17.49706532
730851.8909,5026053.756,10.71214414,16.10686411,20.26296359,4.58,8.94166479,12.8304208,17.23706532
730851.7459,5026052.683,10.69214414,16.46686411,20.47296359,4.57,8.88166479,13.0504208,17.44706532
730851.5911,5026051.626,10.95214414,16.61686411,20.54296359,4.58,8.97166479,13.1504208,17.50706532
730851.4452,5026050.576,11.43214414,16.91686411,20.50296359,4.58,9.25166479,13.4004208,17.64706532
730851.3095,5026049.533,11.40214414,16.79686411,20.37296359,4.57,9.38166479,13.5804208,17.64706532
730851.1543,5026048.454,11.57214414,16.97686411,20.88296359,4.57,9.57166479,13.4104208,17.14706532
730851.0251,5026047.411,11.22214414,17.02686411,20.99296359,4.55,9.04166479,13.0204208,17.20706532
730850.885,5026046.383,11.33214414,17.07686411,20.43296359,4.56,9.24166479,13.3104208,17.41706532
730850.7384,5026045.317,11.59214414,17.29686411,20.72296359,4.53,9.37166479,13.3904208,17.35706532
730850.5692,5026044.226,11.71214414,16.45686411,20.10296359,4.51,9.60166479,13.2604208,17.19706532
730850.4153,5026043.252,11.09214414,16.45686411,20.29296359,4.52,9.28166479,13.2104208,17.16706532
730850.2708,5026042.2,10.85214414,16.34686411,19.29296359,4.49,9.02166479,13.1304208,16.86706532
730850.1559,5026041.163,10.99214414,16.01686411,18.99296359,4.48,8.75166479,13.0804208,16.90706532
730850.0038,5026040.067,11.39214414,15.75686411,18.38296359,4.46,9.46166479,13.3204208,17.15706532
730849.8982,5026039.025,11.06214414,16.10686411,19.24296359,4.46,8.69166479,12.6804208,16.58706532
730849.7736,5026037.965,10.61214414,15.61686411,18.67296359,4.46,8.72166479,12.8804208,16.51706532
730849.6476,5026036.908,10.30214414,15.00686411,18.33296359,4.45,8.55166479,12.6204208,16.46706532
730849.4963,5026035.792,10.13214414,15.01686411,18.25296359,4.41,8.80166479,12.8804208,16.58706532
730849.3552,5026034.754,10.73214414,15.25686411,17.95296359,4.41,8.80166479,12.8804208,16.58706532
730849.2011,5026033.751,10.96214414,15.61686411,18.80296359,4.39,8.95166479,13.0504208,17.04706532
730849.0536,5026032.709,11.59214414,16.19686411,19.33296359,4.37,9.02166479,13.5604208,17.71706532
730848.8736,5026031.625,11.49214414,16.36686411,19.35296359,4.37,9.35166479,13.9004208,18.27706532
730848.7107,5026030.612,11.61214414,16.28686411,19.37296359,4.35,9.71166479,14.7604208,18.97706532
730848.5836,5026029.549,10.80214414,15.94686411,19.42296359,4.34,9.69166479,14.4904208,18.73706532
730848.3974,5026028.495,10.67214414,16.41686411,19.56296359,4.3,11.62166479,14.9804208,19.11706532
730848.2502,5026027.408,11.72214414,16.86686411,20.26296359,4.26,11.31166479,15.4004208,19.72706532
730848.104,5026026.368,12.28214414,17.27686411,19.78296359,4.23,10.32166479,15.3104208,19.70706532
730848.0173,5026025.273,12.38214414,17.75686411,21.00296359,4.22,10.39166479,15.4704208,20.11706532
730847.8485,5026024.242,12.29214414,17.66686411,21.07296359,4.2,10.46166479,15.7604208,20.28706532
730847.728,5026023.142,12.21214414,18.05686411,21.77296359,4.17,10.48166479,15.4604208,20.07706532
730847.6173,5026022.094,12.56214414,18.11686411,21.37296359,4.15,10.32166479,15.5404208,20.41706532
730847.5433,5026021.045,12.54214414,17.95686411,21.56296359,4.13,10.72166479,16.0204208,20.91706532
730847.4143,5026019.964,13.00214414,18.60686411,22.32296359,4.1,11.02166479,16.2904208,21.22706532
730847.2934,5026018.91,12.65214414,18.35686411,22.29296359,4.08,10.80166479,16.1704208,21.10706532
730847.1449,5026017.896,12.19214414,18.41686411,22.30296359,4.09,10.06166479,15.4304208,20.62706532
730847.0391,5026016.787,12.56214414,19.16686411,23.24296359,4.04,10.05166479,15.7804208,21.19706532
730846.9115,5026015.736,13.48214414,19.62686411,23.49296359,4,10.89166479,16.7504208,22.20706532
730846.8006,5026014.659,14.20214414,20.22686411,23.50296359,3.99,11.70166479,17.6304208,22.96706532
730846.6847,5026013.648,14.53214414,20.64686411,24.62296359,3.99,11.73166479,17.8904208,23.41706532
730846.558,5026012.574,14.67214414,20.71686411,24.52296359,3.94,12.43166479,18.7004208,23.98706532
730846.5887,5026011.629,15.03214414,20.31686411,24.39296359,3.93,12.60166479,18.2204208,22.86706532
730846.7723,5026010.757,13.86214414,19.82686411,24.70296359,3.98,11.33166479,17.2804208,22.42706532
730847.2893,5026010.027,13.49214414,19.18686411,24.26296359,4.02,11.69166479,16.6804208,21.69706532
730848.0941,5026009.611,14.27214414,21.61686411,25.34296359,3.93,10.83166479,16.2004208,21.60706532
730848.9746,5026009.449,14.83214414,21.73686411,25.08296359,3.94,11.59166479,17.0804208,21.98706532
730849.8812,5026009.575,15.22214414,21.74686411,25.77296359,3.95,11.44166479,16.6604208,21.46706532
730850.6012,5026010.083,14.08214414,21.10686411,24.54296359,3.98,10.43166479,16.0504208,21.29706532
730851.0199,5026010.894,13.57214414,19.62686411,24.20296359,3.96,10.84166479,16.2404208,21.22706532
730851.4052,5026011.869,13.08214414,20.17686411,24.09296359,3.94,10.57166479,16.3004208,21.55706532
730851.5877,5026012.847,13.97214414,20.53686411,23.82296359,3.99,11.31166479,16.5004208,21.16706532
730851.7702,5026013.897,13.73214414,20.67686411,25.61296359,3.99,10.31166479,15.4204208,20.21706532
730851.9663,5026014.896,12.93214414,21.06686411,26.22296359,4,9.94166479,14.8304208,19.67706532
730852.1647,5026015.868,12.34214414,19.61686411,24.24296359,4.05,9.57166479,14.7304208,19.84706532
730852.3632,5026016.945,12.56214414,20.14686411,24.59296359,4.04,9.95166479,15.3804208,20.58706532
730852.4649,5026017.951,13.86214414,20.97686411,24.64296359,4.03,11.30166479,16.4604208,21.15706532
730852.4585,5026018.982,13.81214414,21.04686411,24.98296359,4.05,11.17166479,16.0804208,20.75706532
730852.4586,5026020.052,13.23214414,20.00686411,23.41296359,4.1,10.28166479,15.4604208,20.10706532
730852.4564,5026021.04,13.17214414,19.38686411,22.97296359,4.11,10.37166479,15.5404208,19.97706532
730852.4132,5026022.075,12.63214414,18.41686411,21.61296359,4.15,9.93166479,14.5704208,18.88706532
730852.4138,5026023.165,11.99214414,17.13686411,21.14296359,4.16,10.06166479,14.7904208,19.13706532
730852.4381,5026024.18,11.80214414,16.66686411,20.23296359,4.21,10.01166479,15.0004208,19.46706532
730852.4989,5026025.232,11.70214414,16.34686411,20.02296359,4.23,10.48166479,15.5904208,20.26706532
730852.6411,5026026.275,11.98214414,16.63686411,19.85296359,4.28,11.04166479,16.0704208,20.50706532
730852.7759,5026027.307,12.05214414,16.62686411,20.26296359,4.28,10.88166479,15.7904208,20.15706532
730852.9073,5026028.359,12.10214414,17.44686411,20.29296359,4.31,10.50166479,15.2404208,19.65706532
730853.0558,5026029.409,12.06214414,16.91686411,19.76296359,4.33,10.69166479,15.7504208,19.96706532
730853.1949,5026030.43,12.55214414,17.12686411,19.65296359,4.33,10.69166479,15.7504208,19.96706532
730853.2913,5026031.475,11.67214414,16.72686411,19.93296359,4.36,10.68166479,15.2404208,19.27706532
730853.4226,5026032.53,11.91214414,16.47686411,19.33296359,4.39,9.85166479,14.4604208,18.76706532
730853.5918,5026033.587,11.44214414,15.58686411,18.27296359,4.43,9.85166479,14.2304208,18.24706532
730853.6876,5026034.575,11.16214414,15.39686411,18.58296359,4.45,9.13166479,13.4604208,17.51706532
730853.7852,5026035.622,10.71214414,15.05686411,17.93296359,4.5,9.00166479,13.4704208,17.64706532
730853.9013,5026036.737,10.21214414,14.63686411,17.77296359,4.53,8.85166479,13.1704208,16.96706532
730854.0465,5026037.733,10.76214414,15.35686411,18.68296359,4.48,8.77166479,12.9604208,16.93706532
730854.2098,5026038.771,10.63214414,15.34686411,18.19296359,4.51,8.51166479,12.6704208,16.55706532
730854.3433,5026039.837,11.14214414,15.22686411,17.91296359,4.57,8.62166479,12.5904208,16.40706532
730854.4152,5026040.909,11.18214414,16.12686411,18.41296359,4.54,9.22166479,13.3304208,17.44706532
730854.5488,5026041.902,11.49214414,15.90686411,18.85296359,4.56,9.96166479,14.0104208,17.84706532
730854.7119,5026042.98,11.60214414,16.50686411,20.07296359,4.56,9.55166479,13.9704208,17.82706532
730854.9137,5026044.001,11.50214414,16.64686411,19.65296359,4.56,9.49166479,13.5504208,17.42706532
730855.0645,5026045.026,11.78214414,16.13686411,19.43296359,4.57,9.82166479,13.8404208,17.99706532
730855.2077,5026046.113,11.47214414,16.10686411,19.33296359,4.59,9.72166479,13.9504208,18.14706532
730855.3335,5026047.141,11.33214414,15.73686411,19.52296359,4.6,9.96166479,13.9104208,17.90706532
730855.459,5026048.209,11.14214414,15.55686411,19.53296359,4.61,9.45166479,13.6304208,17.36706532
730855.5789,5026049.256,10.72214414,16.07686411,20.44296359,4.61,9.02166479,12.7004208,16.62706532
730855.6959,5026050.272,10.69214414,15.97686411,19.62296359,4.62,8.54166479,12.3804208,16.28706532
730855.8456,5026051.362,10.67214414,15.94686411,20.20296359,4.62,8.71166479,12.3604208,16.44706532
730856.0088,5026052.401,10.61214414,16.00686411,19.65296359,4.62,8.65166479,12.5904208,16.90706532
730856.1586,5026053.488,11.09214414,15.98686411,19.96296359,4.62,8.91166479,12.9204208,16.95706532
730856.3016,5026054.509,11.15214414,16.79686411,20.43296359,4.64,9.04166479,13.1004208,17.19706532
730856.4525,5026055.564,11.66214414,16.52686411,19.75296359,4.64,9.51166479,13.5204208,17.39706532
730856.6014,5026056.639,10.98214414,16.49686411,20.63296359,4.63,9.10166479,13.0204208,17.23706532
730856.7478,5026057.675,11.08214414,16.35686411,20.23296359,4.65,9.00166479,12.9504208,17.13706532
730856.9019,5026058.715,11.03214414,16.69686411,20.72296359,4.64,8.99166479,13.2004208,17.60706532
730857.0663,5026059.793,11.17214414,16.64686411,20.84296359,4.66,9.48166479,13.6604208,17.94706532
730857.1997,5026060.829,11.79214414,17.28686411,21.27296359,4.66,9.74166479,14.4804208,18.68706532
730857.3507,5026061.88,12.86214414,17.21686411,21.65296359,4.67,12.83166479,14.9204208,18.57706532
730857.4893,5026062.914,11.62214414,18.02686411,23.33296359,4.67,9.43166479,13.9204208,19.05706532
730857.6143,5026063.964,12.12214414,18.80686411,23.64296359,4.68,9.66166479,14.7504208,20.17706532
730857.7352,5026065.016,13.62214414,21.45686411,25.75296359,4.68,10.74166479,16.1704208,21.79706532
730857.9135,5026066.039,14.45214414,22.65686411,26.74296359,4.68,11.14166479,17.3104208,23.47706532
730858.0213,5026067.092,14.96214414,22.34686411,26.62296359,4.69,11.92166479,18.0404208,23.76706532
730858.2052,5026068.141,15.32214414,23.98686411,29.17296359,4.69,12.46166479,18.0804208,23.60706532
730858.3568,5026069.177,15.44214414,23.87686411,27.51296359,4.7,11.40166479,17.5504208,23.37706532
730858.4857,5026070.226,15.60214414,22.89686411,26.13296359,4.7,11.99166479,18.2904208,23.89706532
730858.6563,5026071.278,16.51214414,23.44686411,26.07296359,4.68,12.86166479,18.7604208,23.81706532
730858.8238,5026072.344,17.68214414,21.28686411,21.33296359,4.68,14.13166479,18.5304208,21.74706532
730858.9536,5026073.404,14.83214414,18.44686411,21.33296359,4.7,11.69166479,15.2204208,18.72706532
730859.1019,5026074.459,11.33214414,16.21686411,19.53296359,4.71,9.21166479,13.0404208,16.90706532
730859.2276,5026075.526,11.15214414,15.18686411,18.08296359,4.7,9.48166479,12.8804208,16.28706532
730859.3966,5026076.587,10.98214414,14.72686411,17.60296359,4.69,9.39166479,12.7304208,16.20706532
730859.5813,5026077.647,11.14214414,14.89686411,17.81296359,4.7,9.54166479,12.6204208,16.12706532
730859.7152,5026078.703,10.98214414,15.40686411,18.81296359,4.7,8.98166479,12.3404208,16.05706532
730859.8651,5026079.75,11.02214414,16.08686411,20.21296359,4.69,8.85166479,12.4904208,16.64706532
730860.0208,5026080.816,11.27214414,17.46686411,21.97296359,4.68,9.07166479,13.6504208,18.57706532
730860.1614,5026081.867,13.24214414,19.96686411,22.98296359,4.68,11.17166479,16.4204208,21.18706532
730860.2846,5026082.93,15.00214414,22.03686411,25.47296359,4.66,13.17166479,18.6204208,23.66706532
730860.4166,5026084.003,16.28214414,23.19686411,26.38296359,4.54,13.75166479,19.4104208,24.66706532
730860.5496,5026085.046,16.57214414,24.24686411,27.92296359,4.52,13.28166479,19.3504208,24.67706532
730860.6883,5026086.114,16.64214414,24.67686411,28.47296359,4.53,12.92166479,19.0804208,24.97706532
730860.869,5026087.175,16.32214414,24.02686411,27.36296359,4.66,12.71166479,18.5404208,23.87706532
730861.0112,5026088.219,16.07214414,22.81686411,25.51296359,4.65,13.54166479,18.9004208,23.65706532
730861.1404,5026089.26,14.41214414,20.78686411,24.32296359,4.66,12.59166479,17.8304208,22.26706532
730861.3062,5026090.338,12.19214414,18.56686411,22.72296359,4.66,11.13166479,15.5704208,19.60706532
730861.4433,5026091.377,10.86214414,16.80686411,21.11296359,4.69,9.02166479,13.0804208,17.06706532
730861.5782,5026092.443,10.15214414,15.57686411,19.33296359,4.71,7.98166479,11.8604208,15.98706532
730861.7129,5026093.547,10.37214414,15.18686411,18.83296359,4.72,7.95166479,11.6904208,15.62706532
730861.8512,5026094.588,10.35214414,15.49686411,19.47296359,4.69,7.96166479,11.7004208,15.78706532
730862.03,5026095.633,10.15214414,15.49686411,19.18296359,4.68,8.24166479,11.8504208,15.88706532
730862.2106,5026096.697,10.46214414,15.65686411,19.68296359,4.66,8.09166479,11.9404208,16.16706532
730862.3282,5026097.771,10.62214414,16.31686411,20.85296359,4.66,8.37166479,12.3304208,16.58706532
730862.467,5026098.834,11.45214414,17.25686411,22.58296359,4.62,8.97166479,13.2004208,18.10706532
730862.6482,5026099.885,12.91214414,19.38686411,22.28296359,4.6,11.64166479,16.0004208,20.67706532
730862.8163,5026100.933,16.84214414,23.07686411,25.82296359,4.6,13.35166479,18.5904208,23.11706532
730862.9829,5026101.988,16.91214414,22.81686411,25.51296359,4.6,14.14166479,19.4204208,23.66706532
730863.0973,5026103.042,16.06214414,22.08686411,25.50296359,4.6,13.40166479,18.3904208,22.91706532
730863.2446,5026104.088,15.34214414,21.55686411,24.93296359,4.59,12.69166479,17.9904208,22.88706532
730863.4007,5026105.144,14.98214414,20.94686411,24.91296359,4.57,12.59166479,17.8004208,22.54706532
730863.5781,5026106.189,14.76214414,21.02686411,24.84296359,4.57,12.36166479,17.5604208,22.29706532
730863.745,5026107.273,13.96214414,20.32686411,24.30296359,4.59,11.68166479,16.5804208,21.12706532
730863.8682,5026108.299,13.99214414,20.36686411,23.92296359,4.57,11.04166479,15.8604208,20.52706532
730863.9822,5026109.361,13.33214414,19.18686411,22.54296359,4.58,9.95166479,14.7204208,19.13706532
730864.0802,5026110.435,12.02214414,18.03686411,22.10296359,4.58,9.83166479,14.0404208,18.51706532
730864.201,5026111.49,11.58214414,17.61686411,21.65296359,4.58,9.02166479,13.3004208,17.81706532
730864.3475,5026112.558,11.67214414,17.83686411,21.51296359,4.57,9.19166479,13.5804208,18.35706532
730864.5459,5026113.604,12.38214414,18.13686411,22.00296359,4.58,9.49166479,13.9404208,18.84706532
730864.7054,5026114.674,12.70214414,18.64686411,22.65296359,4.57,9.83166479,14.8804208,20.05706532
730864.8382,5026115.722,13.53214414,20.01686411,24.27296359,4.57,10.32166479,15.7004208,21.31706532
730864.9877,5026116.781,14.76214414,21.85686411,25.28296359,4.57,12.05166479,18.1204208,23.95706532
730865.1379,5026117.854,18.11214414,24.51686411,26.29296359,4.55,14.50166479,21.1604208,26.58706532
730865.2889,5026118.909,19.18214414,26.33686411,29.50296359,4.56,15.81166479,22.3704208,28.00706532
730865.4907,5026119.931,18.25214414,25.85686411,28.97296359,4.55,15.01166479,21.8104208,27.75706532
730865.5736,5026120.985,19.45214414,26.22686411,28.00296359,4.56,14.97166479,22.1004208,27.90706532
730865.7624,5026122.043,19.33214414,25.87686411,28.02296359,4.53,14.88166479,22.0304208,27.67706532
730866.1431,5026122.927,17.87214414,25.08686411,28.33296359,4.56,14.56166479,20.9904208,26.42706532
730866.7591,5026123.596,16.02214414,22.55686411,26.49296359,4.57,12.96166479,19.1904208,25.10706532
730867.5642,5026123.96,15.50214414,22.85686411,26.84296359,4.59,12.68166479,18.4504208,23.79706532
730868.4725,5026123.932,15.05214414,22.39686411,26.39296359,4.57,13.16166479,18.6204208,23.74706532
730869.1615,5026123.536,15.82214414,22.78686411,26.15296359,4.56,12.55166479,18.5904208,24.07706532
730869.5764,5026122.737,15.79214414,22.52686411,26.58296359,4.57,12.93166479,18.9804208,24.45706532
730869.9098,5026121.808,15.94214414,23.57686411,27.18296359,4.56,13.20166479,19.5204208,24.99706532
730869.883,5026120.757,16.88214414,24.25686411,27.99296359,4.55,13.98166479,20.5304208,25.98706532
730869.869,5026119.711,17.50214414,24.93686411,29.11296359,4.57,14.03166479,20.5304208,26.13706532
730869.6679,5026118.634,17.27214414,26.19686411,29.06296359,4.56,14.97166479,22.0204208,27.48706532
730869.5113,5026117.592,18.79214414,26.08686411,26.86296359,4.56,16.01166479,21.8904208,25.66706532
730869.4225,5026116.589,18.59214414,24.02686411,25.86296359,4.58,13.19166479,17.8604208,22.18706532
730869.4089,5026115.534,14.83214414,20.87686411,24.17296359,4.58,13.19166479,17.8604208,22.18706532
730869.3385,5026114.493,12.60214414,18.43686411,22.46296359,4.58,10.76166479,15.3204208,19.50706532
730869.2246,5026113.427,11.92214414,17.61686411,21.21296359,4.57,9.62166479,13.8004208,17.99706532
730869.1038,5026112.406,11.39214414,16.64686411,20.24296359,4.56,9.25166479,13.3904208,17.64706532
730868.9609,5026111.346,11.24214414,16.31686411,20.20296359,4.57,9.15166479,13.1004208,17.11706532
730868.8187,5026110.304,11.07214414,16.37686411,20.67296359,4.59,8.96166479,13.0404208,17.31706532
730868.6594,5026109.262,11.28214414,17.10686411,21.48296359,4.6,9.06166479,13.4204208,17.83706532
730868.5022,5026108.201,11.94214414,17.75686411,22.04296359,4.6,9.63166479,14.0804208,18.69706532
730868.3291,5026107.146,12.62214414,19.34686411,23.64296359,4.6,10.39166479,14.9704208,19.89706532
730868.192,5026106.069,12.75214414,19.53686411,23.41296359,4.61,11.28166479,16.3504208,21.15706532
730868.0267,5026105.051,14.45214414,21.43686411,25.44296359,4.61,12.82166479,17.0604208,22.05706532
730867.8695,5026103.988,14.85214414,21.26686411,25.44296359,4.61,12.00166479,17.3104208,22.49706532
730867.7404,5026102.945,15.57214414,22.16686411,25.60296359,4.6,12.30166479,18.1004208,23.37706532
730867.5834,5026101.879,16.34214414,23.61686411,26.98296359,4.62,13.54166479,18.8704208,23.68706532
730867.4658,5026100.842,16.77214414,23.75686411,26.36296359,4.63,13.39166479,18.8804208,24.17706532
730867.3368,5026099.795,16.94214414,23.18686411,25.59296359,4.65,14.05166479,20.1004208,25.16706532
730867.1897,5026098.742,17.29214414,22.70686411,23.48296359,4.65,14.32166479,19.8204208,24.01706532
730867.0307,5026097.693,15.88214414,21.48686411,24.53296359,4.66,13.28166479,18.1904208,22.43706532
730866.9125,5026096.637,14.88214414,19.62686411,22.10296359,4.66,12.74166479,17.5204208,21.38706532
730866.7759,5026095.622,14.53214414,19.05686411,21.85296359,4.67,12.94166479,16.9804208,20.59706532
